QUEST_LV_0300_20161118_004015	根據魔族命令書上的內容，奧施莉奈大人留下的痕跡共有5個。{nl}留在這裡的痕跡，我們一定要弄到手。{nl}
QUEST_LV_0300_20161118_004016	命令書上提到的地點是尤那耶爾居住地。{nl}確實，這裡能感受到比其他地方更強的神聖力，但是也感受到了邪惡力量。{nl}
QUEST_LV_0300_20161118_004017	說不定魔君主迪耶那就在附近。{nl}這裡可能也設有干擾魔法陣，要做好最好的準備。
QUEST_LV_0300_20161118_004018	我會讓你不受干擾魔法陣的影響，並防止讓你被魔君主認出。{nl}會暫時強化神聖力感知晶球的力量。
QUEST_LV_0300_20161118_004019	{nl}請到剛剛解除的干擾魔法陣所在的地方，收集一些干擾魔法陣的殘骸給我。{nl}並給我魔族怪物的魔石碎片，我會在神聖力感知晶球施加魔法的。
QUEST_LV_0300_20161118_004020	{nl}魔石碎片可以從努德鳥和努德基劊子手身上獲得。
QUEST_LV_0300_20161118_004021	請盡快幫我收集。{nl}我們沒有時間了。
QUEST_LV_0300_20161118_004022	都收集到了嗎。{nl}這樣就夠了。
QUEST_LV_0300_20161118_004023	看來可以準確射擊撲過來的敵人了。{nl}不知不覺，已經成為有模有樣的黑暗騎兵。{nl}
QUEST_LV_0300_20161118_004024	在告訴你最後的技術前，先來確認一下你的實力成長了多少吧。{nl}如果你真的有足夠的實力，對你來說應該不算什麼。
QUEST_LV_0300_20161118_004025	現在我們傭兵團的寵物罹患了疾病。{nl}經過多方調查，聽說刀騎兵大師製作的祕方對治療非常有效。
QUEST_LV_0300_20161118_004026	{nl}不過他的藥量好像不夠分給我們使用...向他詢問的時候對我們面露了難色。
QUEST_LV_0300_20161118_004027	{nl}但是正好寬恕者大師說他欠了刀騎兵大師人情。{nl}所以只要願意幫助寬恕者大師，他說願意幫助我，得到刀騎兵大師的祕方。
QUEST_LV_0300_20161118_004028	{nl}雖然覺得不是很妥，不過寵物的敏捷是我們黑暗騎兵的生命，不是嗎?{nl}現在寵物們生病讓傭兵團陷入了一點混亂，我沒辦法親自動身。
QUEST_LV_0300_20161118_004029	{nl}所以要請你替我執行寬恕者大師的委託。{nl}不是什麼很難的事，以你的實力，應該可以輕鬆執行。
QUEST_LV_0300_20161118_004030	{nl}聽說有漂流物流到貝拉沿岸、伊基提沿岸、克蘭托沿岸的樣子。{nl}從漂流物找到了老舊的貨幣，但是大部分似乎被怪物拿走了。
QUEST_LV_0300_20161118_004031	{nl}寬恕大師希望得到那些貨幣。{nl}大概收集10個就夠了。
QUEST_LV_0300_20161118_004032	聽說伊基提沿岸發現到最大的漂流物...{nl}不過三個地點中那邊的怪物也最強，你想怎麼收集，就交給你自己去選擇了。{nl}
QUEST_LV_0300_20161118_004033	不能讓那些寵物生病太久，希望你能盡快完成。{nl}對傭兵來說，快速解決委託，可是生命般重要。
QUEST_LV_0300_20161118_004034	果然！太優秀了。{nl}你比我想的處理得更快!{nl}
QUEST_LV_0300_20161118_004035	這種程度絕對是能被認可的啊！
QUEST_LV_0300_20161118_004036	我要好好期待一下你和你的夥伴狩獵的能力有多厲害。{nl}
QUEST_LV_0300_20161118_004037	到柯諾特樹林消滅住在那裏的巨大怪物高薩爾，並把牠的角帶回來吧。{nl}如果你和你夥伴的實力真的很好，那對你們來說一定不難。
QUEST_LV_0300_20161118_004038	看來現在你懂得掌握技巧了?{nl}所以我打算傳授給你最後的技術。{nl}
QUEST_LV_0300_20161118_004039	你就好好證明這段時間修練的能力吧。{nl}準備好要讓我見識見識了嗎?
QUEST_LV_0300_20161118_004040	科諾特殊銀的高薩爾。{nl}長得像黃牛的巨大怪物。{nl}
QUEST_LV_0300_20161118_004041	把那傢伙的角給折斷吧！
QUEST_LV_0300_20161118_004042	狩獵結果怎麼樣呢？{nl}
QUEST_LV_0300_20161118_004043	嗯…的確是高薩爾的角。{nl}你做得很好。{nl}
QUEST_LV_0300_20161118_004044	我會把最後一樣技術傳授給你的。
QUEST_LV_0300_20161118_004045	啊，你來的正好。{nl}我正好有事想請你解決。{nl}
QUEST_LV_0300_20161118_004046	我受到了一個委託，但是事情太多實在走不開。{nl}正在尋找適當的人選時，剛好想到了你的實力。
QUEST_LV_0300_20161118_004047	以你的實力，一定能很快擊破的。{nl}不過可能會湧來許多怪物，一定要小心。
QUEST_LV_0300_20161118_004048	居然這麼快就破壞了所有構造。果然交給你是對的!{nl}
QUEST_LV_0300_20161118_004049	辛苦了，我也應該給你適當的報酬吧?{nl}就教你新的重砲手技術吧!
QUEST_LV_0300_20161118_004050	你說你想學習刀騎兵的戰鬥技巧嗎？
QUEST_LV_0300_20161118_004051	{nl}和我們的寵物一起朝最前線猛烈前進吧。{nl}和在後方進行支援的弓箭手不同，這會是不同的選擇。
QUEST_LV_0300_20161118_004052	{nl}不過我得先看看你有沒有具備學習的實力。{nl}我現在正在進行寬恕者大師委託的工作。
QUEST_LV_0300_20161118_004053	{nl}所以要請你處理一些事，讓我能順利完成委託。{nl}這正好適合用來評估你的實力。
QUEST_LV_0300_20161118_004054	到克里那斯丘陵地，就能看到老舊的聖所。{nl}雖然現在成了雕刻師的修練場，不過聖所附近聚集了森林的氣息。
QUEST_LV_0300_20161118_004055	{nl}你去把森林的氣息收集在我給你的水晶裡吧。在這段時間，我會完成寬恕者大師委託的事情。{nl}把氣息收集到水晶並不難，但是我這裡還有事要處理，實在走不開。
QUEST_LV_0300_20161118_004056	{nl}而且最近那座森林的怪物變得很奇怪，正好適合考驗你的實力。{nl}這顆水晶就交給你了，去把森林的氣息補滿吧。
QUEST_LV_0300_20161118_004057	看來你想知道寬恕者大師委託的工作和水晶的相關性。{nl}那就先告訴你水晶的用途吧。{nl}
QUEST_LV_0300_20161118_004058	我正在製作治療寵物的藥劑，但是藥劑和森林的氣息一起使用，效果會加倍。{nl}當然，就算沒有氣息，我還是能保證這個藥效事全國第一。{nl}
QUEST_LV_0300_20161118_004059	總之我需要在這裡做大師的工作，還要收集藥材，可是很忙的。所以水晶就拜託你了。{nl}千萬不要隨便敷衍啊。{nl}
QUEST_LV_0300_20161118_004060	撇開驗證實力，這可是要給寵物用的藥劑，希望你能全力以赴。
QUEST_LV_0300_20161118_004061	都補充完了啊。{nl}好，我來給你獎勵吧。{nl}
QUEST_LV_0300_20161118_004062	來告訴你刀騎兵的戰鬥技術。{nl}對現在的你來說，沒有比這更大的獎勵了。
QUEST_LV_0300_20161118_004063	神射手大師
QUEST_LV_0300_20161118_004064	就是你要學習神射手的弓箭術嗎？
QUEST_LV_0300_20161118_004065	{nl}弓箭手都是用弓術證明實力。{nl}準備好要向我證明你的覺悟與實力了嗎?
QUEST_LV_0300_20161118_004066	我欣賞你的自信。{nl}弓箭手應該要有效利用弓術與弓箭，快速消滅附近的怪物。
QUEST_LV_0300_20161118_004067	{nl}我要以包含阿雷默森林和那哈斯森林，以及比那裏更強的怪物考驗你。{nl}來看看你能多迅速的消滅怪物。
QUEST_LV_0300_20161118_004068	{nl}消滅一隻怪物後，在我數到8之前，必須要消滅另外一隻怪物。{nl}像這樣連續消滅8隻，我就認同你的實力。
QUEST_LV_0300_20161118_004069	只要比阿雷默森林和那哈斯森林的怪物強就行，沒有限定要打哪一種怪物。{nl}打完一隻後，在我數到8之前要打另外一隻。{nl}像這樣連續消滅8隻。
QUEST_LV_0300_20161118_004070	成功了。{nl}既然這樣，我就承認你具備學習弓箭手弓術的實力。
QUEST_LV_0300_20161118_004071	我們弓箭手的弓術才是真正最高境界的弓術。{nl}能發射各種弓箭，正確射中目標消滅敵人。{nl}
QUEST_LV_0300_20161118_004072	這才是真正的弓術，不是嗎?{nl}沒有任何弓術，能像我們弓箭手消滅這麼多敵人。
QUEST_LV_0300_20161118_004073	看來現在熟悉帶領他人的方法了。
QUEST_LV_0300_20161118_004074	{nl}很好。{nl}這次，就來看看你在這段時間累積的領導力與人望吧。
QUEST_LV_0300_20161118_004075	不限點和怪物。{nl}你和你的夥伴或追隨者，一起抓住三百隻怪物來就行了。{nl}
QUEST_LV_0300_20161118_004076	如果你的隊員是你所帶領的公會成員，那他每消滅一隻怪物，可以計算為三隻。
QUEST_LV_0300_20161118_004077	雖然你想自己證明也無所謂，不過還是希望能讓我看看，在這段時間累積的領導力。{nl}如果你的公會成員抓到，就會算3倍數量給你。
QUEST_LV_0300_20161118_004078	{nl}雖然都是一樣的事，不過和忠誠的夥伴一起進行，不是能做更快嗎?
QUEST_LV_0300_20161118_004079	辛苦了。{nl}你做得很好。{nl}
QUEST_LV_0300_20161118_004080	身為聖殿騎士，告訴你更多重要的事吧。
QUEST_LV_0300_20161118_004081	你的劍術已經變得銳利又準確。{nl}在傳授最後的技術之前，我要再考驗一下你的實力。{nl}
QUEST_LV_0300_20161118_004082	還記的第一次給你的試驗嗎?{nl}和那個相似。{nl}
QUEST_LV_0300_20161118_004083	這是不是祈願森林，而是實力和你相似的怪物。{nl}準備好接受考驗了嗎?
QUEST_LV_0300_20161118_004084	請到其他地區消滅八十隻實力與你相當的怪物吧。{nl}如果消滅比你強的怪物，我會算兩倍的。{nl}
QUEST_LV_0300_20161118_004085	不過，實力比你弱的怪物不能算數。{nl}我會期待好結果的。
QUEST_LV_0300_20161118_004086	讓我看看你在這段時間磨練的擊劍手的精準實力吧。{nl}如果是對付實力與你相當的八十隻怪物，應該很快就能處理吧?
QUEST_LV_0300_20161118_004087	你的成長真的非常快速。{nl}現在，教你最後的技術吧。
QUEST_LV_0300_20161118_004088	你得讓我看看到現在為止的覺悟。{nl}現在，該輪到你最後發揮一下你的實力了。{nl}
QUEST_LV_0300_20161118_004089	你準備好要被認可為真正的雙酬傭兵了嗎？
QUEST_LV_0300_20161118_004090	很好！{nl}傭兵的基本條件就是要有自信啊！{nl}
QUEST_LV_0300_20161118_004091	到科諾特森林消滅五隻怪物吧。{nl}不過，消滅一隻後，你得在數到十之前，再消滅另外一隻。{nl}
QUEST_LV_0300_20161118_004092	像這樣連續消滅五隻，我會傳授最後的技術給你。{nl}雙酬傭兵最重視的可是快速準確的消滅敵人。{nl}
QUEST_LV_0300_20161118_004093	別忘了我們總是能在處於劣勢的戰鬥中獲得勝利。
QUEST_LV_0300_20161118_004094	帶著你的自信消滅牠們吧。{nl}才五隻而已，不是可以一口氣拉來消滅嗎?
QUEST_LV_0300_20161118_004095	果然我沒看走眼。{nl}你果然是有用的傭兵。{nl}
QUEST_LV_0300_20161118_004096	現在就告訴你雙酬傭兵的最後技術吧。{nl}給我準備好囉。
QUEST_LV_0300_20161118_004097	你來的正好。{nl}我正好有事想委託你。{nl}
QUEST_LV_0300_20161118_004098	不久前我派了傳令給家族的一名成員布洛卡西密爾。{nl}但是那份傳令到貝達高原附近時卻失去了蹤影。
QUEST_LV_0300_20161118_004099	{nl}得去打聽傳令的下落才行。
QUEST_LV_0300_20161118_004100	看來好像受到了某人的襲擊。{nl}請把這顆紅色水晶帶上吧。
QUEST_LV_0300_20161118_004101	{nl}這是我們家族代代相傳的水晶。{nl}和藍色水晶是一對，靠在一起它們會互相起反應。{nl}為了以防萬一，我讓傳令帶上了藍色水晶。
QUEST_LV_0300_20161118_004102	{nl}如果傳令發生了什麼事，可以透過水晶找到他。{nl}請到貝達高原，利用紅色水晶找到傳令的行蹤吧。
QUEST_LV_0300_20161118_004103	拜託你了。{nl}到底發生了什麼事呢...會不會是受到誰麼攻擊...{nl}
QUEST_LV_0300_20161118_004104	務必幫我找找啊
QUEST_LV_0300_20161118_004105	你說只剩藍色水晶留在雪裡嗎?{nl}看來真的是受到誰的攻擊或遭到綁架了。{nl}
QUEST_LV_0300_20161118_004106	既然這樣，我得編組正式的搜索隊了。{nl}不只為了失去忠誠的傳令，這件事總覺得...
QUEST_LV_0300_20161118_004107	{nl}啊，要先謝謝你的幫助。{nl}作為回報，我來教你龍騎士的新技術吧。
QUEST_LV_0300_20161118_004108	槍騎兵大師
QUEST_LV_0300_20161118_004109	不管是哪個地區，都有怪物在搗亂呢。{nl}這到底是怎麼回事?{nl}
QUEST_LV_0300_20161118_004110	想成為槍技兵?{nl}看你來到這裡，應該也有一定的實力...{nl}
QUEST_LV_0300_20161118_004111	來測試看看你的能力吧！
QUEST_LV_0300_20161118_004112	我正在確認上次攻擊王子殿下的真理之樹教團情報。{nl}因為無法抽身，所以我打算派出其他槍技兵。{nl}
QUEST_LV_0300_20161118_004113	不過原本打算要去娜圖森林的一個槍技兵，因為發生了一點問題。{nl}希望你能代替他去娜圖森林，確認有關真理之樹教團的痕跡。
QUEST_LV_0300_20161118_004114	為了重建王國，需要根除所有威脅王室的怪物與危險勢力。{nl}管他是叫真理之樹的邪教還是什麼都一樣...
QUEST_LV_0300_20161118_004115	{nl}所以，幫我到娜圖森林看看有沒有他們的痕跡吧。
QUEST_LV_0300_20161118_004116	上面蓋的印章，的確是真理之樹教團的印章。{nl}不過字都糊掉了...雖然沒辦法辨識內容，但是應該會成為很好的線索。{nl}
QUEST_LV_0300_20161118_004117	這個得送去給審判者大師。{nl}你做得很好。{nl}那我就先告訴你槍技兵的技術吧。
QUEST_LV_0300_20161118_004118	角鬥大師
QUEST_LV_0300_20161118_004119	你想成為角鬥士嗎?{nl}角鬥士比起華麗的技巧，更重視以純粹的力量制伏敵人。{nl}
QUEST_LV_0300_20161118_004120	怎樣？要挑戰看看嗎？
QUEST_LV_0300_20161118_004121	看你充滿了自信。{nl}那我就先給你一個簡單的任務吧。{nl}
QUEST_LV_0300_20161118_004122	我最近收到一個擊退怪物的委託，就讓你去消滅吧。{nl}如果成功，就教你角鬥士的技術吧。{nl}
QUEST_LV_0300_20161118_004123	那傢伙叫銀色獅身鷹首獸。{nl}最近在克里那斯林間小路出沒，傷害所有路過的行人與怪物。
QUEST_LV_0300_20161118_004124	{nl}如果你真的具備實力，應該能獨自消滅那傢伙吧。
QUEST_LV_0300_20161118_004125	該不會在害怕吧?{nl}不是什麼很困難的對象，可以輕鬆制伏的。
QUEST_LV_0300_20161118_004126	喔，這麼快就回來了。{nl}本來還在擔心你的。{nl}
QUEST_LV_0300_20161118_004127	總之既然順利消滅了，就告訴你角鬥士的技術吧。{nl}最好給我做好覺悟。{nl}
QUEST_LV_0300_20161118_004128	學習劍鬥士的技術一點都不簡單。{nl}身上無數的傷口，正是證明劍鬥士的勳章。
QUEST_LV_0300_20161118_004129	好!我就知道你能讓我看見你的自信。{nl}聽說鋼鐵高原的王國軍屯駐地發現到奇怪的結構。{nl}
QUEST_LV_0300_20161118_004130	不過奇怪的是，那個結構用刀劍攻擊居然一點動靜都沒有。{nl}所以就像我們重砲手提出委託，請我們把它擊飛。{nl}
QUEST_LV_0300_20161118_004131	講到這裡應該懂了吧?{nl}去鋼鐵高原幫我消滅奇怪的構造吧。
QUEST_LV_0300_20161118_004132	已經學到遠距射擊的基本射擊術吧。{nl}既然這樣，這次就來培養敏捷和準確度吧。
QUEST_LV_0300_20161118_004133	{nl}不管外面怎麼說，我們火槍手最重視的是熟練的射擊術。{nl} 只要在敵人來之前，快速準確的消滅它，之後還需要什麼呢?
QUEST_LV_0300_20161118_004134	{nl}那，你準備好了嗎？
QUEST_LV_0300_20161118_004135	來，往左邊會有三個練習台。{nl}配合練習台閃耀的時機，命中二十次吧。{nl}
QUEST_LV_0300_20161118_004136	如果太慢，或沒有在閃耀的時候攻擊，會被判定為射擊失誤。{nl}失誤的機會只有三次。{nl}
QUEST_LV_0300_20161118_004137	如果超過三次，需要從頭開始練習。
QUEST_LV_0300_20161118_004138	必須要正確又慎重的射擊。{nl}畢竟發射的子彈，是無法挽回的。{nl}
QUEST_LV_0300_20161118_004139	要集中精神，等待練習台發光的瞬間。
QUEST_LV_0300_20161118_004140	以這樣的射擊技術，想學習新技術應該沒問題。{nl}那，我們來學習新技術吧。
QUEST_LV_0300_20161118_004141	總覺得很難
QUEST_LV_0300_20161118_004142	我沒把握
QUEST_LV_0300_20161118_004143	無論什麼事我都能配合
QUEST_LV_0300_20161118_004144	總覺得很有壓力，我拒絕
QUEST_LV_0300_20161118_004145	我馬上開始
QUEST_LV_0300_20161118_004146	我會取得情報
QUEST_LV_0300_20161118_004147	我下次再來
QUEST_LV_0300_20161118_004148	不退卻的勇猛[龍騎士轉職]
QUEST_LV_0300_20161118_004149	沒問題
QUEST_LV_0300_20161118_004150	我想避開難走的路
QUEST_LV_0300_20161118_004151	領導能力是基本功[聖殿騎士轉職]
QUEST_LV_0300_20161118_004152	好像太難了
QUEST_LV_0300_20161118_004153	可控制惡靈的力量[咒術師轉職]
QUEST_LV_0300_20161118_004154	我是下定決心才來的
QUEST_LV_0300_20161118_004155	好可怕，我放棄
QUEST_LV_0300_20161118_004156	詛咒中所蘊含的力量[妖術師轉職]
QUEST_LV_0300_20161118_004157	請你教我
QUEST_LV_0300_20161118_004158	最好躲開
QUEST_LV_0300_20161118_004159	地對空，地對地[重砲手轉職]
QUEST_LV_0300_20161118_004160	我要學學看
QUEST_LV_0300_20161118_004161	取得射程[火槍手轉職]
QUEST_LV_0300_20161118_004162	瞭解了，我要接受課題
QUEST_LV_0300_20161118_004163	似乎不太適合我
QUEST_LV_0300_20161118_004164	負面效果[瘟疫醫師轉職]
QUEST_LV_0300_20161118_004165	我很想學
QUEST_LV_0300_20161118_004166	以數字組成的世界[卡巴拉轉職]
QUEST_LV_0300_20161118_004167	我想體驗
QUEST_LV_0300_20161118_004168	我拒絕複雜的任務
QUEST_LV_0300_20161118_004169	攻擊首重時機[擊劍手轉職]
QUEST_LV_0300_20161118_004170	別被察覺[忍者轉職]
QUEST_LV_0300_20161118_004171	我考慮一下
QUEST_LV_0300_20161118_004172	阿勒篾森林的研究
QUEST_LV_0300_20161118_004173	偷偷請求協助(1)
QUEST_LV_0300_20161118_004174	說已按照說明書去做了
QUEST_LV_0300_20161118_004175	偷偷請求協助(2)
QUEST_LV_0300_20161118_004176	說這點事叫你自己去處理
QUEST_LV_0300_20161118_004177	研究背後的真相(1)
QUEST_LV_0300_20161118_004178	先假裝幫忙
QUEST_LV_0300_20161118_004179	說討厭做危險的事
QUEST_LV_0300_20161118_004180	研究背後的真相(2)
QUEST_LV_0300_20161118_004181	詢問是什麼東西
QUEST_LV_0300_20161118_004182	說去尋找其他方法吧
QUEST_LV_0300_20161118_004183	找到了所有的研究日誌{nl}現在請去收集材料目錄上的果汁結晶吧
QUEST_LV_0300_20161118_004184	研究背後的真相(3)
QUEST_LV_0300_20161118_004185	已收集了所有的果汁結晶{nl}現在請去收集材料目錄上提到的過度生長的植物葉子
QUEST_LV_0300_20161118_004186	研究背後的真相(4)
QUEST_LV_0300_20161118_004187	妨礙研究(1)
QUEST_LV_0300_20161118_004188	說去確認研究日誌吧
QUEST_LV_0300_20161118_004189	說無可疑之處
QUEST_LV_0300_20161118_004190	正在訴說有關日誌的內容
QUEST_LV_0300_20161118_004191	妨礙研究(2)
QUEST_LV_0300_20161118_004192	說好像被發現了，趕快停止吧
QUEST_LV_0300_20161118_004193	妨礙研究(3)
QUEST_LV_0300_20161118_004194	說會帶走
QUEST_LV_0300_20161118_004195	說好像被發現了，趕快停止吧
QUEST_LV_0300_20161118_004196	薩勒瑪的研究真相(1)
QUEST_LV_0300_20161118_004197	詢問為什麼不親自做
QUEST_LV_0300_20161118_004198	說已經幫了很多忙，現在就自己看著辦吧
QUEST_LV_0300_20161118_004199	薩勒瑪的研究真相(2)
QUEST_LV_0300_20161118_004200	說似乎無此必要
QUEST_LV_0300_20161118_004201	正在噴灑溶液
QUEST_LV_0300_20161118_004202	居民離去前留下的紙條
QUEST_LV_0300_20161118_004203	正在閱讀紙條
QUEST_LV_0300_20161118_004204	居民離去前留下的罈子
QUEST_LV_0300_20161118_004205	正在查看罈子
QUEST_LV_0300_20161118_004206	罈子裡寫著居民藏匿物品的位置{nl}請依照上頭寫的字去尋找下一個罈子
QUEST_LV_0300_20161118_004207	啟示守護者札那斯(1)
QUEST_LV_0300_20161118_004208	啟示守護者札那斯(2)
QUEST_LV_0300_20161118_004209	接受保護魔法後再過來
QUEST_LV_0300_20161118_004210	無法相信
QUEST_LV_0300_20161118_004211	啟示守護者札那斯(3)
QUEST_LV_0300_20161118_004212	要去取得微弱綠色魔石
QUEST_LV_0300_20161118_004213	不需要
QUEST_LV_0300_20161118_004214	沾染血的魔石
QUEST_LV_0300_20161118_004215	誓言要收集魔族的血
QUEST_LV_0300_20161118_004216	無法做那種令人厭惡的行為
QUEST_LV_0300_20161118_004217	對抗強敵的方法(1)
QUEST_LV_0300_20161118_004218	要取得魔力抑制卷軸
QUEST_LV_0300_20161118_004219	沒有那樣東西也足夠了
QUEST_LV_0300_20161118_004220	對抗強敵的方法(2)
QUEST_LV_0300_20161118_004221	要注入魔力
QUEST_LV_0300_20161118_004222	馬上去找曼達拉
QUEST_LV_0300_20161118_004223	對抗強敵的方法(3)
QUEST_LV_0300_20161118_004224	消滅曼達拉後再過來
QUEST_LV_0300_20161118_004225	請你再稍等看看
QUEST_LV_0300_20161118_004226	領域支配魔法
QUEST_LV_0300_20161118_004227	前往器材室的秘密裝置
QUEST_LV_0300_20161118_004228	沒有那樣東西也很夠
QUEST_LV_0300_20161118_004229	接見所的結界
QUEST_LV_0300_20161118_004230	問問看是不是很危險的事情
QUEST_LV_0300_20161118_004231	我不知道你在說甚麼
QUEST_LV_0300_20161118_004232	札那斯的另一個靈魂(1)
QUEST_LV_0300_20161118_004233	這個主意不錯
QUEST_LV_0300_20161118_004234	這根本不像話
QUEST_LV_0300_20161118_004235	札那斯的另一個靈魂(2)
QUEST_LV_0300_20161118_004236	真是不像話
QUEST_LV_0300_20161118_004237	緊急情況預備用
QUEST_LV_0300_20161118_004238	秀出微弱綠色魔石
QUEST_LV_0300_20161118_004239	追究為何讓事情複雜化
QUEST_LV_0300_20161118_004240	保管室的燈(1)
QUEST_LV_0300_20161118_004241	先去點亮燈再過來
QUEST_LV_0300_20161118_004242	看了說明書也不懂
QUEST_LV_0300_20161118_004243	保管室的燈(2)
QUEST_LV_0300_20161118_004244	觀察藍燈中
QUEST_LV_0300_20161118_004245	藍燈沒油了。{nl}到附近去找找油袋裡幫藍燈添點油吧。
QUEST_LV_0300_20161118_004246	點亮藍燈中
QUEST_LV_0300_20161118_004247	藍燈已點亮。{nl}接著去找紅燈吧。
QUEST_LV_0300_20161118_004248	保管室的燈(3)
QUEST_LV_0300_20161118_004249	觀察紅燈中
QUEST_LV_0300_20161118_004250	紅燈沒油了。{nl}到附近去找找油袋裡幫紅燈添點油吧。
QUEST_LV_0300_20161118_004251	點亮紅燈中
QUEST_LV_0300_20161118_004252	紅燈已點亮。{nl}請回到札那斯的靈魂那裏去吧。
QUEST_LV_0300_20161118_004253	保管室的燈(4)
QUEST_LV_0300_20161118_004254	點亮最後一盞燈之後再來
QUEST_LV_0300_20161118_004255	看起來太複雜了
QUEST_LV_0300_20161118_004256	點亮黃燈中
QUEST_LV_0300_20161118_004257	黃燈已點亮。{nl}請回到札那斯的靈魂那裏去吧。
QUEST_LV_0300_20161118_004258	保管室的燈(5)
QUEST_LV_0300_20161118_004259	要取得王的紅寶石
QUEST_LV_0300_20161118_004260	先喘口氣再出發吧
QUEST_LV_0300_20161118_004261	保管室的結界(1)
QUEST_LV_0300_20161118_004262	沒甚麼大問題
QUEST_LV_0300_20161118_004263	保管室的結界(2)
QUEST_LV_0300_20161118_004264	我是誰(1)
QUEST_LV_0300_20161118_004265	覺得這主意不錯
QUEST_LV_0300_20161118_004266	不可能會被騙
QUEST_LV_0300_20161118_004267	我是誰(2)
QUEST_LV_0300_20161118_004268	裝置啟動中
QUEST_LV_0300_20161118_004269	魔族的身分證
QUEST_LV_0300_20161118_004270	要去取得克萊獰怪的印章
QUEST_LV_0300_20161118_004271	用力推就可以了
QUEST_LV_0300_20161118_004272	移動至監獄(1)
QUEST_LV_0300_20161118_004273	給他點顏色瞧瞧
QUEST_LV_0300_20161118_004274	魔族才不會那麼笨
QUEST_LV_0300_20161118_004275	移動至監獄(2)
QUEST_LV_0300_20161118_004276	要去長期服刑收監所
QUEST_LV_0300_20161118_004277	還有東西要準備
QUEST_LV_0300_20161118_004278	完美的謀殺
QUEST_LV_0300_20161118_004279	回到玄關門那裏去了
QUEST_LV_0300_20161118_004280	克萊獰怪的印章使用中
QUEST_LV_0300_20161118_004281	掃蕩獨房區域的殘餘勢力
QUEST_LV_0300_20161118_004282	做點簡單的溝通吧
QUEST_LV_0300_20161118_004283	好累喔暫時休息一下吧
QUEST_LV_0300_20161118_004284	6個水晶
QUEST_LV_0300_20161118_004285	現在馬上出發
QUEST_LV_0300_20161118_004286	現在先休息一下
QUEST_LV_0300_20161118_004287	獨房區域的結界
QUEST_LV_0300_20161118_004288	回去的路上(1)
QUEST_LV_0300_20161118_004289	與札那斯的靈魂交談中
QUEST_LV_0300_20161118_004290	回去的路上(2)
QUEST_LV_0300_20161118_004291	詢問那特別的字句是甚麼意思
QUEST_LV_0300_20161118_004292	等待直到魔族魔法解除
QUEST_LV_0300_20161118_004293	被束縛的札那斯的靈魂(1)
QUEST_LV_0300_20161118_004294	被束縛的札那斯的靈魂(2)
QUEST_LV_0300_20161118_004295	束縛魔法陣解除中
QUEST_LV_0300_20161118_004296	束縛魔法陣已解除。{nl}與札那斯的靈魂交談吧！
QUEST_LV_0300_20161118_004297	收集碎片(1)
QUEST_LV_0300_20161118_004298	我贊成
QUEST_LV_0300_20161118_004299	馬上到內比爾拉斯那裏去
QUEST_LV_0300_20161118_004300	收集碎片(2)
QUEST_LV_0300_20161118_004301	先去強化碎片再過來
QUEST_LV_0300_20161118_004302	好像沒必要那麼做
QUEST_LV_0300_20161118_004303	收集碎片(3)
QUEST_LV_0300_20161118_004304	請使用秘密裝置的前、後、兩側的碎片。
QUEST_LV_0300_20161118_004305	作業場爆炸
QUEST_LV_0300_20161118_004306	這裡有說明書
QUEST_LV_0300_20161118_004307	一起很煩惱
QUEST_LV_0300_20161118_004308	秘密裝置啟動中
QUEST_LV_0300_20161118_004309	秘密裝置啟動後，對作業場的魔族給予了很大的傷害。{nl}快回到札那斯的靈魂那裏去吧。
QUEST_LV_0300_20161118_004310	作業場的結界(1)
QUEST_LV_0300_20161118_004311	我都會處理別擔心喔
QUEST_LV_0300_20161118_004312	先給我點時間喘口氣吧
QUEST_LV_0300_20161118_004313	作業場的結界(2)
QUEST_LV_0300_20161118_004314	預料之外的狀況(1)
QUEST_LV_0300_20161118_004315	詢問還需要額外考慮甚麼
QUEST_LV_0300_20161118_004316	別擔心些小事
QUEST_LV_0300_20161118_004317	預料之外的狀況(2)
QUEST_LV_0300_20161118_004318	要修理監視用探測器
QUEST_LV_0300_20161118_004319	這東西已經沒用了
QUEST_LV_0300_20161118_004320	札那斯的決心(1)
QUEST_LV_0300_20161118_004321	正在聊有關收監室的結界
QUEST_LV_0300_20161118_004322	詢問是不是一定要那樣做
QUEST_LV_0300_20161118_004323	會再考慮看看
QUEST_LV_0300_20161118_004324	札那斯的決心(2)
QUEST_LV_0300_20161118_004325	會再考慮看看
QUEST_LV_0300_20161118_004326	元氣結晶使用中
QUEST_LV_0300_20161118_004327	現在最要緊的事情(1)
QUEST_LV_0300_20161118_004328	一定要盡力完成
QUEST_LV_0300_20161118_004329	這是不可能的
QUEST_LV_0300_20161118_004330	現在最要緊的事情(2)
QUEST_LV_0300_20161118_004331	啟動裝置中
QUEST_LV_0300_20161118_004332	啟動卡杜梅爾的魔法陣看看吧！{nl}如果不小心觸碰到其他的魔法陣就要重新再來一次了。
QUEST_LV_0300_20161118_004333	魔法裝置啟動後，審問室生成了幻影。
QUEST_LV_0300_20161118_004334	現在最要緊的事情(3)
QUEST_LV_0300_20161118_004335	開啟裝置中
QUEST_LV_0300_20161118_004336	開啟裝置中
QUEST_LV_0300_20161118_004337	現在最要緊的事情(4)
